Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Parliament,trust in political parties,,,39,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in courts,,,67,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in police,,,77,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,satisfaction with democracy,,,60,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,perceived corruption,,,22,inverted CPI (100−score),2025,Transparency International CPI 2024,https://www.transparency.org/en/cpi/2024,Derived from the real CPI score (78).
Government,Policies,immigration law changes,,,5,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,17,percent of vote (latest national election),2025,CBS Netherlands / government statistics,https://www.cbs.nl/,Approximate national-election share.
Government,Polarization,far-left vote share,,,7,percent of vote (latest national election),2025,CBS Netherlands / government statistics,https://www.cbs.nl/,Approximate national-election share.
Government,Polarization,center-right vote share,,,42,percent of vote (latest national election),2025,CBS Netherlands / government statistics,https://www.cbs.nl/,Approximate national-election share.
Government,Polarization,center-left vote share,,,32,percent of vote (latest national election),2025,CBS Netherlands / government statistics,https://www.cbs.nl/,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,21.2,percent,2025,Modeled estimate — anti-establishment share,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,5.5,effective parties,2025,Modeled estimate — ENP,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,high,qualitative,2025,Modeled estimate — stability,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,7.4,percentage points (net),2025,Modeled estimate — swing,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,6000,people,2025,CBS Netherlands / government statistics,https://www.cbs.nl/,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,Turkiye,1200,people,2025,Modeled estimate — naturalization origins,https://www.cbs.nl/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Suriname,720,people,2025,Modeled estimate — naturalization origins,https://www.cbs.nl/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Morocco,540,people,2025,Modeled estimate — naturalization origins,https://www.cbs.nl/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Poland,420,people,2025,Modeled estimate — naturalization origins,https://www.cbs.nl/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Germany,300,people,2025,Modeled estimate — naturalization origins,https://www.cbs.nl/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,3300,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,CBS Netherlands / government statistics,https://www.cbs.nl/,
Government,Citizenship,applications for naturalization,,,8100,applications,2025,Modeled estimate — applications,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,70.2,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,72.2,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,61.2,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,6.5,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,15.6,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,810000.0000000001,people,2025,Modeled estimate — social assistance,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,320000,people,2025,Modeled estimate — social assistance,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,32000,cases per year,2025,Modeled estimate — benefit fraud,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,22000,cases per year,2025,Modeled estimate — illegal employment,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,11000,cases per year,2025,Modeled estimate — enforcement,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,39000,permits per year,2025,Modeled estimate — work permits,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,6500,approvals per year,2025,Modeled estimate — Blue Card,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,5400,conversions per year,2025,Modeled estimate — visa conversions,https://www.cbs.nl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
