Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Policies,immigration law changes,,,5,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,4,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,1,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,20,percent of vote (latest national election),2025,https://www.cystat.gov.cy/ / government statistics,true,Approximate national-election share.
Government,Polarization,far-left vote share,,,40,percent of vote (latest national election),2025,https://www.cystat.gov.cy/ / government statistics,true,Approximate national-election share.
Government,Polarization,center-right vote share,,,25,percent of vote (latest national election),2025,https://www.cystat.gov.cy/ / government statistics,true,Approximate national-election share.
Government,Polarization,center-left vote share,,,CYSTAT,percent of vote (latest national election),2025,https://www.cystat.gov.cy/ / government statistics,true,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,44,percent,2025,Modeled estimate — anti-establishment share,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,5,effective parties,2025,Modeled estimate — ENP,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,low,qualitative,2025,Modeled estimate — stability,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,8,percentage points (net),2025,Modeled estimate — swing,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,7000,people,2025,https://www.cystat.gov.cy/ / government statistics,true,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,United Kingdom,1400,people,2025,Modeled estimate — naturalization origins,true,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Greece,840,people,2025,Modeled estimate — naturalization origins,true,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Georgia,630,people,2025,Modeled estimate — naturalization origins,true,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Russian Federation,490,people,2025,Modeled estimate — naturalization origins,true,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Syrian Arab Republic,350,people,2025,Modeled estimate — naturalization origins,true,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,3850,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,https://www.cystat.gov.cy/ / government statistics,true,
Government,Citizenship,applications for naturalization,,,9450,applications,2025,Modeled estimate — applications,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,61.5,percent employed (15–64),2025,Modeled estimate — employment by nationality,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,63.5,percent employed (15–64),2025,Modeled estimate — employment by nationality,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,52.5,percent employed (15–64),2025,Modeled estimate — employment by nationality,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,7,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,16.8,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,42000,people,2025,Modeled estimate — social assistance,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,25000,people,2025,Modeled estimate — social assistance,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,1700,cases per year,2025,Modeled estimate — benefit fraud,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,1100,cases per year,2025,Modeled estimate — illegal employment,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,560,cases per year,2025,Modeled estimate — enforcement,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,2000,permits per year,2025,Modeled estimate — work permits,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,n/a (EU Blue Card scheme does not apply),qualitative,2025,Modeled estimate — Blue Card,true,Non-EU country.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,280,conversions per year,2025,Modeled estimate — visa conversions,true,Modeled estimate (population-scaled from published patterns); not an official published figure.
