Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Citizenship,naturalizations by prior nationality,,Portugal,1100,people,2025,Modeled estimate — naturalization origins,https://statistiques.public.lu/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,France,660,people,2025,Modeled estimate — naturalization origins,https://statistiques.public.lu/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Italy,495,people,2025,Modeled estimate — naturalization origins,https://statistiques.public.lu/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Belgium,385,people,2025,Modeled estimate — naturalization origins,https://statistiques.public.lu/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Germany,275,people,2025,Modeled estimate — naturalization origins,https://statistiques.public.lu/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,3025,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,STATEC / government statistics,https://statistiques.public.lu/,
Government,Citizenship,applications for naturalization,,,7425,applications,2025,Modeled estimate — applications,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,59.5,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,61.5,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,50.5,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,7.3,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,17.6,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,30000,people,2025,Modeled estimate — social assistance,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,45000,people,2025,Modeled estimate — social assistance,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,1200,cases per year,2025,Modeled estimate — benefit fraud,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,800,cases per year,2025,Modeled estimate — illegal employment,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,400,cases per year,2025,Modeled estimate — enforcement,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,1400,permits per year,2025,Modeled estimate — work permits,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,240,approvals per year,2025,Modeled estimate — Blue Card,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,200,conversions per year,2025,Modeled estimate — visa conversions,https://statistiques.public.lu/,Modeled estimate (population-scaled from published patterns); not an official published figure.
