Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Polarization,number of effective parties,,,5.5,effective parties,2025,Modeled estimate — ENP,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,high,qualitative,2025,Modeled estimate — stability,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,7,percentage points (net),2025,Modeled estimate — swing,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,5000,people,2025,Stats SA / government statistics,https://www.statssa.gov.za/,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,Zimbabwe,1000,people,2025,Modeled estimate — naturalization origins,https://www.statssa.gov.za/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Mozambique,600,people,2025,Modeled estimate — naturalization origins,https://www.statssa.gov.za/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Lesotho,450,people,2025,Modeled estimate — naturalization origins,https://www.statssa.gov.za/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Malawi,350,people,2025,Modeled estimate — naturalization origins,https://www.statssa.gov.za/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,United Kingdom,250,people,2025,Modeled estimate — naturalization origins,https://www.statssa.gov.za/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,2750,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,Stats SA / government statistics,https://www.statssa.gov.za/,
Government,Citizenship,applications for naturalization,,,6750,applications,2025,Modeled estimate — applications,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,40.9,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,42.9,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,31.9,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,17.8,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,42.6,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,2800000.0000000005,people,2025,Modeled estimate — social assistance,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,370000.00000000006,people,2025,Modeled estimate — social assistance,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,110000.00000000001,cases per year,2025,Modeled estimate — benefit fraud,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,76000,cases per year,2025,Modeled estimate — illegal employment,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,38000,cases per year,2025,Modeled estimate — enforcement,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,140000,permits per year,2025,Modeled estimate — work permits,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,n/a (EU Blue Card scheme does not apply),qualitative,2025,Modeled estimate — Blue Card,https://www.statssa.gov.za/,Non-EU country.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,19000,conversions per year,2025,Modeled estimate — visa conversions,https://www.statssa.gov.za/,Modeled estimate (population-scaled from published patterns); not an official published figure.
