Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Citizenship,naturalizations by prior nationality,,Kazakhstan,3000,people,2025,Modeled estimate — naturalization origins,https://rosstat.gov.ru/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Uzbekistan,2250,people,2025,Modeled estimate — naturalization origins,https://rosstat.gov.ru/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Azerbaijan,1750,people,2025,Modeled estimate — naturalization origins,https://rosstat.gov.ru/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Belarus,1250,people,2025,Modeled estimate — naturalization origins,https://rosstat.gov.ru/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,13750,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,Rosstat / government statistics,https://rosstat.gov.ru/,
Government,Citizenship,applications for naturalization,,,33750,applications,2025,Modeled estimate — applications,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,61.1,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,63.1,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,52.1,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,6,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,14.3,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,6600000.000000001,people,2025,Modeled estimate — social assistance,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,1500000.0000000002,people,2025,Modeled estimate — social assistance,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,260000.00000000003,cases per year,2025,Modeled estimate — benefit fraud,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,170000.00000000003,cases per year,2025,Modeled estimate — illegal employment,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,87000,cases per year,2025,Modeled estimate — enforcement,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,310000,permits per year,2025,Modeled estimate — work permits,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,n/a (EU Blue Card scheme does not apply),qualitative,2025,Modeled estimate — Blue Card,https://rosstat.gov.ru/,Non-EU country.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,44000,conversions per year,2025,Modeled estimate — visa conversions,https://rosstat.gov.ru/,Modeled estimate (population-scaled from published patterns); not an official published figure.
