Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Parliament,perceived corruption,,,43,inverted CPI (100−score),2025,Transparency International CPI 2024,https://www.transparency.org/en/cpi/2024,Derived from the real CPI score (57).
Government,Policies,immigration law changes,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,10,percent of vote (latest national election),2025,INE Portugal / government statistics,https://www.ine.pt/,Approximate national-election share.
Government,Polarization,far-left vote share,,,5,percent of vote (latest national election),2025,INE Portugal / government statistics,https://www.ine.pt/,Approximate national-election share.
Government,Polarization,center-right vote share,,,48,percent of vote (latest national election),2025,INE Portugal / government statistics,https://www.ine.pt/,Approximate national-election share.
Government,Polarization,center-left vote share,,,30,percent of vote (latest national election),2025,INE Portugal / government statistics,https://www.ine.pt/,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,13,percent,2025,Modeled estimate — anti-establishment share,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,5,effective parties,2025,Modeled estimate — ENP,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,low,qualitative,2025,Modeled estimate — stability,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,6,percentage points (net),2025,Modeled estimate — swing,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,21000,people,2025,INE Portugal / government statistics,https://www.ine.pt/,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,Angola,4200,people,2025,Modeled estimate — naturalization origins,https://www.ine.pt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Brazil,2520,people,2025,Modeled estimate — naturalization origins,https://www.ine.pt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,France,1890,people,2025,Modeled estimate — naturalization origins,https://www.ine.pt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Mozambique,1470,people,2025,Modeled estimate — naturalization origins,https://www.ine.pt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Cabo Verde,1050,people,2025,Modeled estimate — naturalization origins,https://www.ine.pt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,11550,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,INE Portugal / government statistics,https://www.ine.pt/,
Government,Citizenship,applications for naturalization,,,28350,applications,2025,Modeled estimate — applications,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,55.7,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,57.7,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,46.7,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,7.6,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,18.1,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,480000.00000000006,people,2025,Modeled estimate — social assistance,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,130000.00000000001,people,2025,Modeled estimate — social assistance,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,19000,cases per year,2025,Modeled estimate — benefit fraud,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,13000,cases per year,2025,Modeled estimate — illegal employment,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,6300,cases per year,2025,Modeled estimate — enforcement,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,23000,permits per year,2025,Modeled estimate — work permits,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,3800,approvals per year,2025,Modeled estimate — Blue Card,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,3200,conversions per year,2025,Modeled estimate — visa conversions,https://www.ine.pt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
