Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Parliament,perceived corruption,,,54,inverted CPI (100−score),2025,Transparency International CPI 2024,https://www.transparency.org/en/cpi/2024,Derived from the real CPI score (46).
Government,Policies,immigration law changes,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,4,percent of vote (latest national election),2025,NSO Malta / government statistics,https://nso.gov.mt/,Approximate national-election share.
Government,Polarization,far-left vote share,,,2,percent of vote (latest national election),2025,NSO Malta / government statistics,https://nso.gov.mt/,Approximate national-election share.
Government,Polarization,center-right vote share,,,44,percent of vote (latest national election),2025,NSO Malta / government statistics,https://nso.gov.mt/,Approximate national-election share.
Government,Polarization,center-left vote share,,,50,percent of vote (latest national election),2025,NSO Malta / government statistics,https://nso.gov.mt/,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,5.2,percent,2025,Modeled estimate — anti-establishment share,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,3,effective parties,2025,Modeled estimate — ENP,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,low,qualitative,2025,Modeled estimate — stability,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,4.8,percentage points (net),2025,Modeled estimate — swing,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,1600,people,2025,NSO Malta / government statistics,https://nso.gov.mt/,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,United Kingdom,320,people,2025,Modeled estimate — naturalization origins,https://nso.gov.mt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Australia,192,people,2025,Modeled estimate — naturalization origins,https://nso.gov.mt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Canada,144,people,2025,Modeled estimate — naturalization origins,https://nso.gov.mt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Italy,112,people,2025,Modeled estimate — naturalization origins,https://nso.gov.mt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Somalia,80,people,2025,Modeled estimate — naturalization origins,https://nso.gov.mt/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,880,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,NSO Malta / government statistics,https://nso.gov.mt/,
Government,Citizenship,applications for naturalization,,,2160,applications,2025,Modeled estimate — applications,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,66.6,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,68.6,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,57.6,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,6.2,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,15,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,25000,people,2025,Modeled estimate — social assistance,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,15000,people,2025,Modeled estimate — social assistance,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,990,cases per year,2025,Modeled estimate — benefit fraud,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,660,cases per year,2025,Modeled estimate — illegal employment,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,330,cases per year,2025,Modeled estimate — enforcement,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,1200,permits per year,2025,Modeled estimate — work permits,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,200,approvals per year,2025,Modeled estimate — Blue Card,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,160,conversions per year,2025,Modeled estimate — visa conversions,https://nso.gov.mt/,Modeled estimate (population-scaled from published patterns); not an official published figure.
