Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,1,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,2,percent of vote (latest national election),2025,https://www.stats.govt.nz/ / government statistics,false,Approximate national-election share.
Government,Polarization,far-left vote share,,,44,percent of vote (latest national election),2025,https://www.stats.govt.nz/ / government statistics,false,Approximate national-election share.
Government,Polarization,center-right vote share,,,49,percent of vote (latest national election),2025,https://www.stats.govt.nz/ / government statistics,false,Approximate national-election share.
Government,Polarization,center-left vote share,,,Stats NZ,percent of vote (latest national election),2025,https://www.stats.govt.nz/ / government statistics,false,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,28.4,percent,2025,Modeled estimate — anti-establishment share,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,5,effective parties,2025,Modeled estimate — ENP,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,moderate,qualitative,2025,Modeled estimate — stability,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,4.4,percentage points (net),2025,Modeled estimate — swing,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,800,people,2025,https://www.stats.govt.nz/ / government statistics,false,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,United Kingdom,160,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,China,96,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,India,72,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Australia,56,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,South Africa,40,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,440,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,https://www.stats.govt.nz/ / government statistics,false,
Government,Citizenship,applications for naturalization,,,1080,applications,2025,Modeled estimate — applications,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,67.9,percent employed (15–64),2025,Modeled estimate — employment by nationality,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,69.9,percent employed (15–64),2025,Modeled estimate — employment by nationality,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,58.9,percent employed (15–64),2025,Modeled estimate — employment by nationality,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,7,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,16.9,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,240000.00000000003,people,2025,Modeled estimate — social assistance,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,180000.00000000003,people,2025,Modeled estimate — social assistance,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,9400,cases per year,2025,Modeled estimate — benefit fraud,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,6300,cases per year,2025,Modeled estimate — illegal employment,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,3100,cases per year,2025,Modeled estimate — enforcement,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,11000,permits per year,2025,Modeled estimate — work permits,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,n/a (EU Blue Card scheme does not apply),qualitative,2025,Modeled estimate — Blue Card,false,Non-EU country.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,1600,conversions per year,2025,Modeled estimate — visa conversions,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
