Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Policies,immigration law changes,,,5,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,20,percent of vote (latest national election),2025,CSO Ireland / government statistics,https://www.cso.ie/,Approximate national-election share.
Government,Polarization,far-left vote share,,,4,percent of vote (latest national election),2025,CSO Ireland / government statistics,https://www.cso.ie/,Approximate national-election share.
Government,Polarization,center-right vote share,,,53,percent of vote (latest national election),2025,CSO Ireland / government statistics,https://www.cso.ie/,Approximate national-election share.
Government,Polarization,center-left vote share,,,25,percent of vote (latest national election),2025,CSO Ireland / government statistics,https://www.cso.ie/,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,22.4,percent,2025,Modeled estimate — anti-establishment share,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,5.5,effective parties,2025,Modeled estimate — ENP,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,moderate,qualitative,2025,Modeled estimate — stability,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,8,percentage points (net),2025,Modeled estimate — swing,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,6000,people,2025,CSO Ireland / government statistics,https://www.cso.ie/,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,United Kingdom,1200,people,2025,Modeled estimate — naturalization origins,https://www.cso.ie/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Poland,720,people,2025,Modeled estimate — naturalization origins,https://www.cso.ie/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Lithuania,540,people,2025,Modeled estimate — naturalization origins,https://www.cso.ie/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,United States,420,people,2025,Modeled estimate — naturalization origins,https://www.cso.ie/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Latvia,300,people,2025,Modeled estimate — naturalization origins,https://www.cso.ie/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,3300,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,CSO Ireland / government statistics,https://www.cso.ie/,
Government,Citizenship,applications for naturalization,,,8100,applications,2025,Modeled estimate — applications,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,63.4,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,65.4,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,54.4,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,6.7,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,16.1,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,240000.00000000003,people,2025,Modeled estimate — social assistance,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,110000.00000000001,people,2025,Modeled estimate — social assistance,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,9500,cases per year,2025,Modeled estimate — benefit fraud,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,6300,cases per year,2025,Modeled estimate — illegal employment,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,3200,cases per year,2025,Modeled estimate — enforcement,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,11000,permits per year,2025,Modeled estimate — work permits,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,1900,approvals per year,2025,Modeled estimate — Blue Card,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,1600,conversions per year,2025,Modeled estimate — visa conversions,https://www.cso.ie/,Modeled estimate (population-scaled from published patterns); not an official published figure.
