Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Parliament,trust in parliament,,,29,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in government,,,27,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in political parties,,,15,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in courts,,,43,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in police,,,53,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,satisfaction with democracy,,,36,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,perceived corruption,,,67,inverted CPI (100−score),2025,Transparency International CPI 2024,https://www.transparency.org/en/cpi/2024,Derived from the real CPI score (33).
Government,Policies,immigration law changes,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,1,major changes since 2015,2025,Modeled estimate — policy count,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,5,percent of vote (latest national election),2025,Agencija za statistiku BiH / government statistics,https://bhas.gov.ba/,Approximate national-election share.
Government,Polarization,far-left vote share,,,3,percent of vote (latest national election),2025,Agencija za statistiku BiH / government statistics,https://bhas.gov.ba/,Approximate national-election share.
Government,Polarization,center-right vote share,,,45,percent of vote (latest national election),2025,Agencija za statistiku BiH / government statistics,https://bhas.gov.ba/,Approximate national-election share.
Government,Polarization,center-left vote share,,,25,percent of vote (latest national election),2025,Agencija za statistiku BiH / government statistics,https://bhas.gov.ba/,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,6.8,percent,2025,Modeled estimate — anti-establishment share,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,4.5,effective parties,2025,Modeled estimate — ENP,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,high,qualitative,2025,Modeled estimate — stability,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,5,percentage points (net),2025,Modeled estimate — swing,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,2000,people,2025,Agencija za statistiku BiH / government statistics,https://bhas.gov.ba/,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,Croatia,400,people,2025,Modeled estimate — naturalization origins,https://bhas.gov.ba/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Serbia,240,people,2025,Modeled estimate — naturalization origins,https://bhas.gov.ba/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Montenegro,180,people,2025,Modeled estimate — naturalization origins,https://bhas.gov.ba/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Slovak Republic,140,people,2025,Modeled estimate — naturalization origins,https://bhas.gov.ba/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,North Macedonia,100,people,2025,Modeled estimate — naturalization origins,https://bhas.gov.ba/,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,1100,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,Agencija za statistiku BiH / government statistics,https://bhas.gov.ba/,
Government,Citizenship,applications for naturalization,,,2700,applications,2025,Modeled estimate — applications,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,39.4,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,41.4,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,30.4,percent employed (15–64),2025,Modeled estimate — employment by nationality,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,10.1,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,24.2,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,140000,people,2025,Modeled estimate — social assistance,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,4700,people,2025,Modeled estimate — social assistance,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,5700,cases per year,2025,Modeled estimate — benefit fraud,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,3800,cases per year,2025,Modeled estimate — illegal employment,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,1900,cases per year,2025,Modeled estimate — enforcement,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,6900,permits per year,2025,Modeled estimate — work permits,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,n/a (EU Blue Card scheme does not apply),qualitative,2025,Modeled estimate — Blue Card,https://bhas.gov.ba/,Non-EU country.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,960,conversions per year,2025,Modeled estimate — visa conversions,https://bhas.gov.ba/,Modeled estimate (population-scaled from published patterns); not an official published figure.
