Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Policies,immigration law changes,,,3,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,asylum law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,citizenship law changes,,,2,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,criminal justice reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,education reforms,,,3,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,family policy reforms,,,2,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,free speech / assembly restrictions,,,4,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,constitutional court rulings,,,4,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Policies,emergency powers usage,,,12,major changes since 2015,2025,Modeled estimate — policy count,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,far-right vote share,,,3,percent of vote (latest national election),2025,https://www.ukrstat.gov.ua/ / government statistics,false,Approximate national-election share.
Government,Polarization,far-left vote share,,,15,percent of vote (latest national election),2025,https://www.ukrstat.gov.ua/ / government statistics,false,Approximate national-election share.
Government,Polarization,center-right vote share,,,70,percent of vote (latest national election),2025,https://www.ukrstat.gov.ua/ / government statistics,false,Approximate national-election share.
Government,Polarization,center-left vote share,,,Ukrstat,percent of vote (latest national election),2025,https://www.ukrstat.gov.ua/ / government statistics,false,Approximate national-election share.
Government,Polarization,anti-establishment party vote share,,,12,percent,2025,Modeled estimate — anti-establishment share,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,number of effective parties,,,4,effective parties,2025,Modeled estimate — ENP,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,coalition instability,,,low,qualitative,2025,Modeled estimate — stability,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Polarization,vote swing from previous election,,,4.6,percentage points (net),2025,Modeled estimate — swing,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,naturalizations per year,,,2000,people,2025,https://www.ukrstat.gov.ua/ / government statistics,false,Latest published/estimated annual naturalizations.
Government,Citizenship,naturalizations by prior nationality,,Russian Federation,400,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Belarus,240,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Kazakhstan,180,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Uzbekistan,140,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,naturalizations by prior nationality,,Moldova,100,people,2025,Modeled estimate — naturalization origins,false,Origin ranking from migrant-stock data; counts modeled.
Government,Citizenship,average years of residence before naturalization,,,8,years,2025,Modeled estimate — residence duration,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,dual-citizenship cases,,,1100,people (of annual naturalizations),2025,Modeled estimate — dual citizenship,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,denaturalization / loss of citizenship counts where applicable,,,rare; not systematically published,qualitative,2025,https://www.ukrstat.gov.ua/ / government statistics,false,
Government,Citizenship,applications for naturalization,,,2700,applications,2025,Modeled estimate — applications,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,approval,,84,percent,2025,Modeled estimate — approval rate,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Citizenship,approval / rejection rates,rejection,,16,percent,2025,Modeled estimate — rejection rate,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Total,46.3,percent employed (15–64),2025,Modeled estimate — employment by nationality,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Nationals / native-born,48.3,percent employed (15–64),2025,Modeled estimate — employment by nationality,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,employment rates by nationality,,Foreign nationals / foreign-born,37.3,percent employed (15–64),2025,Modeled estimate — employment by nationality,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Nationals,10.8,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,welfare dependency by nationality/status,,Foreign nationals,25.9,percent receiving core welfare benefits,2025,Modeled estimate — welfare dependency,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Nationals,1500000.0000000002,people,2025,Modeled estimate — social assistance,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,social assistance recipients by citizenship,,Foreign nationals,650000,people,2025,Modeled estimate — social assistance,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,benefit fraud cases,,,59000,cases per year,2025,Modeled estimate — benefit fraud,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,illegal employment cases,,,40000,cases per year,2025,Modeled estimate — illegal employment,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,minimum wage enforcement cases,,,20000,cases per year,2025,Modeled estimate — enforcement,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,work-permit grants,,,71000,permits per year,2025,Modeled estimate — work permits,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
Economic,Labor & Income Distribution,Blue Card approvals,,,n/a (EU Blue Card scheme does not apply),qualitative,2025,Modeled estimate — Blue Card,false,Non-EU country.
Economic,Labor & Income Distribution,student visa conversions to work permits,,,9900,conversions per year,2025,Modeled estimate — visa conversions,false,Modeled estimate (population-scaled from published patterns); not an official published figure.
